DENUMIRE^CUI^ADR_JUDET^ADRESA
KFM SRL^18547672^Cluj^Municipiul Cluj-Napoca, Str. TRAIAN GROZĂVESCU 16
ORIZONT IMPEX SRL^21021723^Vrancea^Sat Moviliţa, Comuna Moviliţa, MOVILIŢA 
CIOLTEA CONSTRUCT SRL-D^36405706^Cluj^Sat Pata, Comuna Apahida, GEORGE COŞBUC 4
CIOCIAN RADU-ADRIAN PERSOANĂ FIZICĂ AUTORIZATĂ^28324724^Maramureş^Sat Prislop, Comuna Boiu Mare,     80
VALICOMPRODEXIM SRL^5299982^Ilfov^Sat Tamaşi, Comuna Corbeanca, UNIRII 416
SAGEATA IMPEX SRL^3522807^Prahova^***localitatea negasita***, Str. MARULUI 9
TERRA SOL ADVISORY SRL^33562676^Ilfov^Sat Corbeanca, Comuna Corbeanca, MACULUI 3
BRINZA GEORGETA LUMINITA ÎNTREPRINDERE FAMILIALĂ^15862250^Dolj^Municipiul Băileşti, Str. VICTORIEI 
BALTHAZAR MED SRL^36726153^Constanţa^Municipiul Constanţa, ELIBERĂRII 7
DLM TRANS S.R.L.^38451920^Dolj^Sat Preajba, Comuna Malu Mare, VI Pinului 15
SAGA PAWN S.R.L.^39098010^Vâlcea^Municipiul Râmnicu Vâlcea, Mircea Buciu 8
MAI VIETNAM S.R.L.^39458004^Bucureşti^Bucureşti Sectorul 1, ELENA CARAGIANI 17
CHEȚA COSMIN-AUREL PERSOANĂ FIZICĂ AUTORIZATĂ^39956173^Sălaj^Sat Tihău, Comuna Surduc, TIHĂU 103
MOBEV IOMOLD S.R.L.^40662767^Vrancea^Sat Tătăranu, Comuna Tătăranu, BAICULUI 604
ANDREEA PREDA EVENTS S.R.L.^40886403^Olt^Municipiul Slatina, ECATERINA TEODOROIU 10
CIORNEI V. MIHAELA PERSOANĂ FIZICĂ AUTORIZATĂ^26375187^Iaşi^Municipiul Iaşi, Str. MUŞATINI 57
BAREX SERV CONSTRUCT  SRL^31240631^Călăraşi^Municipiul Călăraşi, BUCUREŞTI 32
MARINE PARTS SERVICES S.R.L.^41234416^Constanţa^Municipiul Constanţa, ALECU RUSSO 12
ARMI TOPO CONSTRUCT S.R.L.^41136469^Argeş^Municipiul Piteşti, CONSTANTIN D. STĂTESCU 2
DIOAN MAGICHARMS & JEWELS S.R.L.^43207027^Olt^Sat Bătăreni, Comuna Coloneşti, SPERANŢEI 61
BADIU MIREL RĂZVAN PERSOANĂ FIZICĂ AUTORIZATĂ^43853559^Cluj^Sat Sânnicoara, Comuna Apahida, 1 MAI 17
ZEN HOME IMOB S.R.L.^44540398^Timiş^Municipiul Timişoara, CRÎNGULUI 4
SARA EXCLUSIV REZIDENȚIAL CONSTRUCT S.R.L.^44655240^Buzău^Sat Poşta, Comuna Cilibia, POŞTA 158
MUNTEAN REMUS CONSTANTIN PERSOANĂ FIZICĂ AUTORIZATĂ^44828847^Timiş^Municipiul Lugoj, MIHAI VITEAZU 7
DURSA SERVICII CURATENIE S.R.L.^45255918^Bucureşti^Bucureşti Sectorul 6, DEZROBIRII 12
MESSINGSCHLAGER REAL ESTATE BALKAN S.R.L.^45835591^Cluj^Municipiul Gherla, ROMANĂ 28A
VLAD OMI TRANS S.R.L.^46673218^Bucureşti^Bucureşti Sectorul 3, MIZIL 56-58
CENTRUL DE RECUPERARE "FIZIO POINT" CAMPINA S.R.L.^47100510^Prahova^Sat Băneşti, Comuna Băneşti, SOARELUI 973
I & L VIVARI GROUP S.R.L.^47468068^Braşov^Oraş Ghimbav, Garoafei 12
COSPA CONSTRUCT S.R.L.^47438482^Neamţ^Sat Luminiş, Comuna Piatra Şoimului, LUMINII 280
MUNTEAN OANA-ELENA PERSOANĂ FIZICĂ AUTORIZATĂ^47518840^Braşov^Municipiul Braşov, LEBEDEI 17
GEN REBECCA GYM S.R.L.^47648581^Bacău^Sat Cleja, Comuna Cleja, Republicii 52
FLAVICOLA FARM S.R.L.^47819452^Argeş^Municipiul Curtea de Argeş, PĂUNEŞTI 4
SMART SHIPPING S.R.L.^48643302^Caraş-Severin^Municipiul Reşiţa, REPUBLICII 21
ZENMING CONCEPT S.R.L.^43142459^Vaslui^Municipiul Vaslui, MAREŞAL CONSTANTIN PREZAN 
VERDI  VOGUE S.R.L.^49363289^Dâmboviţa^Sat Raciu, Comuna Raciu, Principală 239
EXO DETAIL S.R.L.^49842192^Bacău^Sat Heltiu, Comuna Căiuţi, Izvoarelor 14
TOP BARBER CONCEPT S.R.L.^49873130^Argeş^Sat Glodu, Comuna Călineşti,  122
SMART INTEGRATED SOFTWARE S.R.L.^49725583^Bucureşti^Bucureşti Sectorul 6, Taberei 93
MUȘA NICULINA ÎNTREPRINDERE INDIVIDUALĂ^50350622^Giurgiu^Sat Colibaşi, Comuna Colibaşi, LINIA MICĂ 87
WAVE TECH SYSTEMS S.R.L.^51239909^Bucureşti^Bucureşti Sectorul 6, SG. CONSTANTIN MOISE 5D
MAYA PARCEL DELIVERY S.R.L.^51903429^Argeş^Loc. Topoloveni, Oraş Topoloveni, Fântânii 2
CÎRDEI GAVRIL ÎNTREPRINDERE INDIVIDUALĂ^52308217^Timiş^Loc. Recaş, Oraş Recaş, TIMIȘOAREI 63
OUTBIZ INOVATION S.R.L.^53174709^Ilfov^Oraş Popeşti Leordeni, POSTAVARUL 21
ALARM SYSTEMS CONNECTION SRL^5219401^Bucureşti^Bucureşti Sectorul 2, COLENTINA 76
GREMAG 95 EXIM SRL^7317520^Bucureşti^Bucureşti Sectorul 4, Str. ANTON BACALBASA 17
MARDI ACTIV TRANS SRL^29215156^Bucureşti^Bucureşti Sectorul 3, B-dul 1 DECEMBRIE  1918 47
COPY SPEAK CONCEPT SRL^35389246^Alba^Municipiul Alba Iulia, NICOLAE TITULESCU 1
SISTEM SRL^1103047^Braşov^Municipiul Braşov, Str. CALUGARENI 23
CONCEPT SRL^17188376^Sibiu^Municipiul Sibiu, Str. RAHOVA 22
GEOVISS PROD COM SRL^15482080^Suceava^Loc. Bivolăria, Oraş Vicovu de Sus, Str. ION NISTOR 10
SORENTO NAPOLI S.R.L.^32886569^Suceava^Oraş Milişăuţi, ŞTEFAN CEL MARE 37
VĂDUVA V. GEORGETA ÎNTREPRINDERE FAMILIALĂ^26385377^Argeş^Municipiul Piteşti, Str. EXERCIŢIU 
BUTUC CONSTANTIN CĂTĂLIN ÎNTREPRINDERE INDIVIDUALĂ^30822410^Bacău^Loc. Buhuşi, Oraş Buhuşi, DR. CAROL DAVILA 33
HEMISAN ECO  SRL^31983539^Cluj^Municipiul Câmpia Turzii, GHEORGHE BARIŢIU 45
PNEUS ELIT SRL^17183255^Bihor^Municipiul Oradea, Aleea SULFINEI 4
POPA DANIELA MARIANA PERSOANĂ FIZICĂ AUTORIZATĂ^32419458^Bihor^Municipiul Beiuş, MIHAI VITEAZU 17A
MEKEY STORE S.R.L.^30588612^Hunedoara^Municipiul Orăştie, PRICAZULUI 
ADRIAN & FELICIA SPEED TRANS COMPANY SRL^28574607^Ilfov^Loc. Popeşti Leordeni, Oraş Popeşti Leordeni, Str. LEORDENI 177
DERASOF GLOBAL SOLUTION S.R.L.^30741413^Timiş^Sat Izvin, Oraş Recaş, PREOT TRAIAN PELEA 132
BUDESCU CONSTANTIN ÎNTREPRINDERE INDIVIDUALĂ^33558187^Vaslui^Sat Iveşti, Comuna Iveşti, IVEŞTI 441A
ROBESCU ION ÎNTREPRINDERE FAMILIALĂ^4205858^Dâmboviţa^Loc. Pucioasa, Oraş Pucioasa, Str. GLODENI VALE 65B
BALOI IULIAN SI MARIA-CLAUDIA ÎNTREPRINDERE FAMILIALĂ^19140560^Dolj^Sat Negoieşti, Comuna Melineşti,  37
VADUVA ANGELA-CRISTINA ÎNTREPRINDERE INDIVIDUALĂ^29293685^Dolj^Sat Gura Văii, Comuna Podari, Str. PROGRESULUI 94
CARDIOSTAR SRL^16777306^Dolj^Municipiul Craiova, BUJORULUI 2
ANDRONACHE AUREL PERSOANĂ FIZICĂ AUTORIZATĂ^22102516^Galaţi^Municipiul Galaţi, G-ral Ioan Dragalina 6
THERAMED SRL^13256419^Galaţi^Municipiul Galaţi, Str. DOMNEASCA 12
VASILE RĀZVAN NICOLAE PERSOANĂ FIZICĂ AUTORIZATĂ^38966020^Prahova^Loc. Băicoi, Oraş Băicoi, ÎNFRĂŢIRII 64
AD RESEARCH SERVICES S.R.L.^37136185^Ilfov^Oraş Otopeni, 23 AUGUST 244-41/1
PRINT & PING IT SRL^35953999^Galaţi^Municipiul Galaţi, NICOLAE BĂLCESCU 46BIS
THIRTEEN FLOOR S.R.L.^40459607^Sibiu^Loc. Agnita, Oraş Agnita, ŞCOLII 18
IMHOTEP PROIECT DESIGN S.R.L.^40496486^Ilfov^Oraş Popeşti Leordeni, AMURGULUI 17
MAHU MARIA PERSOANĂ FIZICĂ AUTORIZATĂ^25805200^Iaşi^Municipiul Iaşi, Str. SFÂNTUL LAZĂR 20
CATI - SILE SRL^1471200^Vâlcea^Municipiul Râmnicu Vâlcea, Str. RAPSODIEI 19
RENT_A_TRUCK S.R.L.^40454294^Alba^Sat Vinţu de Jos, Comuna Vinţu de Jos, GĂRII 78
AXXA CARGO SRL^35034499^Iaşi^Municipiul Iaşi, NICOLINA 112
RUSU S. IONEL PERSOANĂ FIZICĂ AUTORIZATĂ^41664839^Bucureşti^Bucureşti Sectorul 2, Vasile Lascăr 209
DOCTOR BARBU VET S.R.L.^43203262^Ialomiţa^Sat Valea Ciorii, Comuna Valea Ciorii, ION MINULESCU 1
CONCEPT PRO ADMINISTRARE IMOBILE S.R.L.^43873556^Bucureşti^Bucureşti Sectorul 1, NEAGOE TEODOR 1
MOLNÁR A. SÁNDOR ÎNTREPRINDERE INDIVIDUALĂ^43796470^Harghita^Municipiul Odorheiu Secuiesc, BETHLEN GÁBOR 51
FANTASICORNERS S.R.L.^44134853^Mureş^Municipiul Târgu Mureş, GHEORGHE DOJA 60
OXYCOSTY S.R.L.^44423428^Iaşi^Municipiul Iaşi, GRIGORE URECHE 7
ARHCORE CONCEPT S.R.L.^45102922^Sălaj^Municipiul Zalău, TUDOR VLADIMIRESCU 8
DIRSONS FGT S.R.L.^45465871^Hunedoara^Municipiul Deva, BEJAN 20
BOOM MOVEMENT S.R.L.^45793070^Braşov^Sat Cristian, Comuna Cristian, NISIPULUI 7
ROMEST VISA S.R.L.^29520702^Iaşi^Municipiul Iaşi, CAROL I 26A
SEREDIUC ANCA-OANA PERSOANĂ FIZICĂ AUTORIZATĂ^46682097^Suceava^Sat Slobozia, Comuna Zvoriştea,  90
ELITE DANCE S.R.L.^46898792^Ilfov^Oraş Otopeni, ARGEŞ 2
HUGS S.R.L.^54100297^Timiş^Sat Moşniţa Nouă, Comuna Moşniţa Nouă, Calea Medves 9A
LUXURY IBROWS S.R.L.^48145464^Timiş^Municipiul Timişoara, PARÎNG 1
FLORIN DRESS S.R.L.^48883933^Ilfov^Sat Fundeni, Comuna Dobroeşti, MĂRULUI 8-10
CONDREA ELENA P.F.A^50637850^Bucureşti^Bucureşti Sectorul 5, DORNEASCA 11
INTER TRANS LOGISTIC COMUNICATION S.R.L.^50871019^Prahova^Municipiul Ploieşti, LIBERTĂŢII 5
VOICU SARA PERSOANĂ FIZICĂ AUTORIZATĂ^51392073^Ilfov^Oraş Pantelimon, FĂGETULUI 16
RBT FLEET DRIVE S.R.L.^51909170^Timiş^Municipiul Timişoara, George Pop de Băseşti 33
A FRAME LINE S.R.L.^51970444^Hunedoara^Sat Certeju de Sus, Comuna Certeju de Sus, ROZELOR 
STEPAN GHEORGHE-RADU ÎNTREPRINDERE INDIVIDUALĂ^52317118^Arad^Loc. Lipova, Oraş Lipova, Atanasie Marienescu 1
PISTRUI DE SOARE S.R.L.^52483692^Iaşi^Sat Valea Lupului, Comuna Valea Lupului, SOARELUI 9
ADUMOB S.R.L.^53057300^Galaţi^Sat Umbrăreşti, Comuna Umbrăreşti, Zaharia Stancu 591
DONA ASIG - AGENT DE ASIGURARE SRL^11326836^Bucureşti^Bucureşti Sectorul 4, Str. Spinis 7
DOLE COM SRL^3496902^Alba^Sat Sohodol, Comuna Sohodol,  40
STRINAPOLI SRL^18437645^Arad^Sat Căpruţa, Comuna Bârzava,  32
VERŞIGAN PAVEL PERSOANĂ FIZICĂ AUTORIZATĂ^27624600^Arad^Sat Aldeşti, Comuna Bârsa,  55
DEKO - CONS SRL^17033231^Sibiu^Municipiul Sibiu, Aleea RUSCIORULUI 4
MAFTEI G. GEORGEL ÎNTREPRINDERE INDIVIDUALĂ^29480012^Suceava^Sat Boroaia, Comuna Boroaia,  313
ALUCANA-TURING SRL^33865190^Arad^Municipiul Arad, TIMIŞORII 175
NUOVA LUCE SRL^26319527^Ialomiţa^Municipiul Slobozia, B-dul Cosminului 
STOPET IMPEX SRL^25804604^Ialomiţa^Municipiul Feteşti, Str. GLADIOLEI 19
ELMECO SRL^16421510^Maramureş^Municipiul Baia Mare, Str. MACULUI 8
ALTURA CONS SRL^11033763^Prahova^Comuna Păuleşti, Sat PAULESTII NOI 152
MIHALACHE V DANIEL ÎNTREPRINDERE FAMILIALĂ^25218729^Dâmboviţa^Sat Burduca, Comuna Dragodana,  50
ACIOBĂNIŢEI D. VIOREL ÎNTREPRINDERE INDIVIDUALĂ^36933345^Botoşani^Sat Popeni, Comuna George Enescu, POPENI 
GRIGORE DUMITRU ÎNTREPRINDERE FAMILIALĂ^15798041^Galaţi^Municipiul Galaţi, BARBOŞI 12
DREN ENERGY S.R.L.^41535214^Olt^Sat Scărişoara, Comuna Scărişoara, ROMANAŢI 88
EASY IT CONSULTING SRL^33916137^Bucureşti^Bucureşti Sectorul 6, CONSTRUCTORILOR 24A
RAICIU KETY PERSOANĂ FIZICĂ AUTORIZATĂ^39016940^Tulcea^Sat Lăstuni, Comuna Mihail Kogălniceanu, AGRICULTORILOR 3
AGRIBIOMAR S.R.L.^39050543^Dolj^Sat Bascov, Comuna Sopot,  67A
SMITH SMART TEAM S.R.L.^39539427^Suceava^Sat Roşcani, Oraş Liteni,  308
CUJBESCU CLAUDIU-GEORGE PERSOANĂ FIZICĂ AUTORIZATĂ^37136975^Galaţi^Sat Cerţeşti, Comuna Cerţeşti,  340
BUCOVINA PAINTBALL S.R.L.^40648738^Suceava^Loc. Gura Humorului, Oraş Gura Humorului, MILCOV 
AGRI BREZUICA S.R.L.^40593187^Olt^Sat Gostavăţu, Comuna Gostavăţu, BISERICII 1
COSMIMAD MARKET SRL^30142023^Călăraşi^Municipiul Olteniţa, REPUBLICII 8
CONDUCTIV SRL^12003574^Iaşi^Municipiul Iaşi, Sos. NICOLINA 99
MAX TOURS SRL^7218763^Iaşi^Municipiul Paşcani, Str. DRAGOS VODA 8
DINCĂ C.C. ELENA ÎNTREPRINDERE INDIVIDUALĂ^37564513^Iaşi^Sat Poiana, Comuna Deleni, PRINCIPALĂ 320
ZSIGMOND ATTILA PERSOANĂ FIZICĂ AUTORIZATĂ^25005330^Harghita^Sat Dăneşti, Comuna Dăneşti,  472
DUMITRACHE DINAMIC S.R.L.-D.^41632845^Dâmboviţa^Sat Româneşti, Comuna Potlogi, 1 6
CONTACT CONTAINER ROMANIA S.R.L.^42151181^Dâmboviţa^Sat Săveşti, Comuna Braniştea,  5
ȘTEFAN P ANDREEA PERSOANĂ FIZICĂ AUTORIZATĂ^43140628^Mureş^Municipiul Târgu Mureş, 1 DECEMBRIE 1918 234
ANA AMG DENT 4 ALL S.R.L.^43653763^Buzău^Municipiul Râmnicu Sărat, GHEORGHIŢĂ LUPESCU 36
ORAL MAX HEALTH S.R.L.^45794211^Cluj^Municipiul Cluj-Napoca, FRUNZIŞULUI 91A
CSEROS SZABOLCS CSABA PERSOANĂ FIZICĂ AUTORIZATĂ^44424806^Bihor^Sat Săldăbagiu de Munte, Comuna Paleu, SĂLDĂBAGIU DE MUNTE 215A
CED SOCIUM S.R.L.^44150590^Maramureş^Municipiul Baia Mare, Gheorghe Marinescu 1A
FOOD ALORA RETEZAT S.R.L.^44136331^Hunedoara^Sat Brazi, Comuna Râu de Mori, BRAZI 23
MARJEMIN TRANS S.R.L.^45042847^Dâmboviţa^Loc. Pucioasa, Oraş Pucioasa, ZORELE 10
PALMERA MANAGEMENT S.R.L.^45500294^Timiş^Sat Dumbrăviţa, Comuna Dumbrăviţa, Constantin Brâncuşi 10
SECOND-HAND UNIVERSAL-TEXTIL MARKET S.R.L.^46591266^Alba^Loc. Câmpeni, Oraş Câmpeni, GĂRII 23A
PICKLE UNION CONSULTANCY S.R.L.^45774621^Bucureşti^Bucureşti Sectorul 1, AGATULUI 66A
MSDV IRON TEAM S.R.L.^46270282^Constanţa^Municipiul Constanţa, MUNŢII TATRA 24
RED FLOUR VILLAGE S.R.L.^46138037^Caraş-Severin^Loc. Oraviţa, Oraş Oraviţa, 1 DECEMBRIE 1918 49
CENTRAL STORE S.R.L.^47093553^Cluj^Sat Floreşti, Comuna Floreşti, Stadionului 4D
ANDIUL TRANSPORT S.R.L.^47402004^Iaşi^Sat Bosia, Comuna Ungheni,  
STĂNESE LUCA PERSOANĂ FIZICĂ AUTORIZATĂ^48532177^Bucureşti^Bucureşti Sectorul 1, SFÂNTA MARIA 62
CMA AUTO PAINT S.R.L.^50211861^Bucureşti^Bucureşti Sectorul 5, BACIULUI 5
BSD EDUSENS S.R.L.^49034260^Cluj^Municipiul Cluj-Napoca, FĂGET 11
GASTRONOMIQUE TRIO S.R.L.^49981174^Timiş^Sat Bucovaţ, Comuna Bucovăţ,  513
UNIVERSUL SPIRIDUSILOR S.R.L.^50643460^Braşov^Municipiul Braşov, BRAŞOV 
DYNAMICXPD S.R.L.^51056502^Bucureşti^Bucureşti Sectorul 1, GODENI 45
HUBIX TLH HI S.R.L.^51071758^Bucureşti^Bucureşti Sectorul 6, GÂRLENI 3
ANGEL & CLAUDIA FOR YOUR EYES S.R.L.^51558185^Bucureşti^Bucureşti Sectorul 2, Mihai Eminescu 123
I BAR EVENT S.R.L.^51789376^Bacău^Sat Măgura, Comuna Măgura, Arţarilor 4
ERINMOB DESIGN S.R.L.^52204003^Bacău^Sat Hemeiuş, Comuna Hemeiuş, Aleea Parcului 38
MD LEGAL TRADE MARK S.R.L.^52735889^Bucureşti^Bucureşti Sectorul 3, CEAIRULUI 1
BÎRLAN MARIA-ADELA PERSOANĂ FIZICĂ AUTORIZATĂ^53131236^Mehedinţi^Municipiul Drobeta-Turnu Severin, ORLY 73
TONȚ DAVID-VASILE PERSOANĂ FIZICĂ AUTORIZATĂ^53862414^Bihor^Municipiul Oradea, Traian Lalescu 38
TACTICAL TECHNOLOGIES SRL^29524100^Bucureşti^Bucureşti Sectorul 5, Aleea SALAJ 21
MOLNAR (ȘTEFAN) ATTILA ÎNTREPRINDERE INDIVIDUALĂ^40899179^Braşov^Municipiul Săcele, GODRI JANOS 38
B. DAVID DESIGN AND PHOTO S.R.L.^39829439^Bistriţa-Năsăud^Loc. Sângeorz-Băi, Oraş Sângeorz-Băi, STEJARULUI 
ŞAPTE CETĂŢI SRL^18809641^Alba^Municipiul Alba Iulia, MORII 7 B
VICOVEANCA SRL^766300^Suceava^Sat Vicovu de Jos, Comuna Vicovu de Jos, Com. VICOVU DE JOS 711
AGRO POL BOCSIG SRL^30176549^Arad^Sat Bocsig, Comuna Bocsig, BOCSIG F.N.
NEDELCU IFRIM-CRISTIAN ÎNTREPRINDERE INDIVIDUALĂ^28704197^Bacău^Sat Strugari, Comuna Strugari,  71
STAN DANIEL ÎNTREPRINDERE INDIVIDUALĂ^23636610^Cluj^Sat Iclod, Comuna Iclod, ICLOD 1A
ZAVOIU SRL^24236484^Cluj^Sat Bucea, Comuna Negreni,  151
GĂDĂLEAN MARIUS CĂTĂLIN PERSOANĂ FIZICĂ AUTORIZATĂ^25830662^Cluj^Municipiul Gherla, Str. STEJARULUI 18
BODEA EUGENIA PERSOANĂ FIZICĂ AUTORIZATĂ^27698275^Cluj^Sat Măguri, Comuna Măguri-Răcătău,  196A
CTXZ SOLUTIONS SRL^32985350^Cluj^Municipiul Cluj-Napoca, TROTUŞULUI 4
UBIRTLINE SRL^28934285^Bihor^Sat Nojorid, Comuna Nojorid, Str. CAMIL PETRESCU 3
WOODART INDUSTRIES SRL^33300535^Bihor^Municipiul Oradea, ADY ENDRE 14
SIMINA CĂTĂLIN BOGDAN PERSOANĂ FIZICĂ AUTORIZATĂ^36173363^Hunedoara^Sat Cucuiş, Comuna Beriu, CUCUIŞ 57
CHIVU DANIEL-FLORIN ÎNTREPRINDERE INDIVIDUALĂ^34119120^Prahova^Sat Fulga de Sus, Comuna Fulga, FULGA DE SUS 690
DATAGROUP-INT SRL^7358392^Timiş^Municipiul Timişoara, Str. BUCOVINA 59D
CIRSTOIU MARIANA-SIMONA ÎNTREPRINDERE INDIVIDUALĂ^27072734^Dolj^Municipiul Craiova, DACIA 54
DAFAM TRADE SRL^38340638^Constanţa^Municipiul Constanţa, GRĂNICERULUI 17
VERMEULEN VAN ROY INTERNATIONAL SRL^36737055^Constanţa^Municipiul Constanţa, TOMIS 46
LIZAR SHOP S.R.L.^39148097^Bucureşti^Bucureşti Sectorul 2, Electronicii 3-5
MARIO TILER CONSTRUCT S.R.L.^38637281^Bucureşti^Bucureşti Sectorul 2, MĂCRIŞULUI 4
VOICA ANA-MARIA PERSOANĂ FIZICĂ AUTORIZATĂ^26289612^Brăila^Municipiul Brăila, Calea GALAŢI 65
HELEŢEANU COSTEL ÎNTREPRINDERE FAMILIALĂ^3637602^Iaşi^Municipiul Iaşi, Gospodari 1
PURNAVEL PETREA ÎNTREPRINDERE INDIVIDUALĂ^35538062^Brăila^Sat Maraloiu, Comuna Gradistea, ŞCOLII 27
AMBER SOFT SRL^33250127^Bucureşti^Bucureşti Sectorul 4, SPINIŞ 5
GHERGHELUCĂ TRANS SRL^32802380^Brăila^Municipiul Brăila, METALURGIEI 2
NAGHI ADRIAN IOAN PERSOANĂ FIZICĂ AUTORIZATĂ^38975380^Satu Mare^Municipiul Satu Mare, CAREIULUI 
PREDA CONSTANŢA-AURELIA ÎNTREPRINDERE INDIVIDUALĂ^39879844^Mehedinţi^Municipiul Drobeta-Turnu Severin, MIHAI VITEAZU 18
ADELE FAMILY WORKER SRL^35388291^Bucureşti^Bucureşti Sectorul 2, GARIBALDI GIUSEPPE  4
CORNY BUSINESS S.R.L.^39934094^Ilfov^Sat Dudu, Comuna Chiajna, SPERANŢEI 3K
ING GHEORGHE M ALEXANDRU PERSOANĂ FIZICĂ AUTORIZATĂ^27099160^Giurgiu^Municipiul Giurgiu, Str. HRISTO BOTEV 10A
FORUM CONSTRUCT SRL^24568238^Vâlcea^Sat Răţăleşti, Comuna Roşiile,  10
TUDOR GH.P. ION PERSOANĂ FIZICĂ AUTORIZATĂ^28661274^Călăraşi^Municipiul Călăraşi, Prel. BUCUREŞTI 13
ACTIV TEHNO INSTAL SRL^28784013^Călăraşi^Municipiul Călăraşi, Str. NUFĂRULUI 2
LAHODRE CONSTRUCT S.R.L.^41736900^Timiş^Sat Lenauheim, Comuna Lenauheim,  610
GHERGHE P. LEANA ÎNTREPRINDERE INDIVIDUALĂ^41097092^Teleorman^Municipiul Turnu Măgurele, PRIMĂVERII 1
NFS TRANS BLD S.R.L.^46175639^Ilfov^Sat Găneasa, Comuna Găneasa, REZERVORULUI 5F
MGD YRIS SI FRATII S.R.L.^42739891^Dolj^Sat Albeşti, Comuna Simnicu de Sus, FÎNTÎNII 7
MONTANA TELEC COOPERATIVĂ AGRICOLĂ^43579870^Neamţ^Sat Telec, Comuna Bicazu Ardelean,  625
APROZARUL LUI ENACHE S.R.L.^43810140^Dolj^Sat Isalniţa, Comuna Isalniţa, 1 MIHAI EMINESCU 1
PLAI GRUP FUNDATA S.R.L.^43681461^Braşov^Sat Fundata, Comuna Fundata, FUNDATA 126
HEYVET SOFTWARE SOLUTIONS S.R.L.^45004940^Bihor^Municipiul Oradea, DR. LOUIS PASTEUR 165B
ROCA IOSIF ÎNTREPRINDERE INDIVIDUALĂ^46241538^Neamţ^Sat Sagna, Comuna Sagna, Brazilor 6
DOMOCONS AG S.R.L.^47028415^Braşov^Municipiul Braşov, CALEA FELDIOAREI 18
BĂRĂSCU VLAD-ALEXANDRU PERSOANĂ FIZICĂ AUTORIZATĂ^47644601^Bucureşti^Bucureşti Sectorul 1, BUCUREŞTII NOI 136
VINEA GREEN S.R.L.^47249041^Timiş^Municipiul Timişoara, CORIOLAN BREDICEANU 10A
GUDOR FERENC PERSOANĂ FIZICĂ AUTORIZATĂ^48792525^Sălaj^Loc. Şimleu Silvaniei, Oraş Şimleu Silvaniei, PARTIZANILOR 5
ANA BEAUTY HAIR S.R.L.^49090413^Călăraşi^Sat Independenţa, Comuna Independenţa, GRIVIŢA 42
ENILEVE S.R.L.^49304533^Braşov^Municipiul Braşov, BUCUREŞTI 248
ENOVA AUTOMATION & SERVICES S.R.L.^26414472^Timiş^Municipiul Timişoara, CIRCUMVALAŢIUNII 1
BGI BARB LOGISTIC S.R.L.^51155425^Neamţ^Sat Bicaz-Chei, Comuna Bicaz-Chei, Principală 304
UTX TECHNOLOGIES S.R.L.^51284195^Bucureşti^Bucureşti Sectorul 1, DIACONU CORESI 53
CVA PRO CONSTRUCT S.R.L.^51896526^Braşov^Sat Ticusu Vechi, Comuna Ticusu, TICUŞU VECHI 153
MIREA MĂDĂLINA-MIHAELA PERSOANĂ FIZICĂ AUTORIZATĂ^52260119^Bucureşti^Bucureşti Sectorul 6, MASA TĂCERII 7
STUPARIU NOROCOS SRL^28429275^Arad^Municipiul Arad, INSULA MUREŞ, CVARTAL NR.12, ALEEA VI 3
SOROCEAN VALERICA-EMILIA PERSOANĂ FIZICĂ AUTORIZATĂ^31791851^Suceava^Sat Gemenea, Comuna Stulpicani,  207
FARCAŞ I. MARIAN-DANIEL PERSOANĂ FIZICĂ AUTORIZATĂ^35013968^Arad^Loc. Nădlac, Oraş Nădlac, MUREŞ 21
SEMASERV SRL^16340343^Braşov^Sat Moieciu de Jos, Comuna Moieciu, Str. Principala 228
CRESPO EXPRESS SRL^29926817^Bacău^Municipiul Bacău, LETEA 32
KROMATIK LIMITED SRL^38207420^Bacău^Sat Măgura, Comuna Măgura, Colina Măgurii 16
ENI TRANS SRL^14054787^Cluj^Sat Gilău, Comuna Gilău,  410
ZAJZON HAJNAL ÎNTREPRINDERE INDIVIDUALĂ^27076671^Mureş^Municipiul Târgu Mureş, B-dul PANDURILOR   25A
MARIŞ FLORICA PERSOANĂ FIZICĂ AUTORIZATĂ^29642017^Cluj^Sat Mărisel, Comuna Mărisel, MĂRIŞEL 213/A
AUSTROBAU RO SRL^21574103^Ilfov^Oraş Otopeni, Calea BUCURESTILOR 87A
LARPET SRL^16329531^Prahova^Sat Şoimari, Comuna Şoimari, ŞOIMARI 242
CASABLANCA GROUP SRL^24902965^Timiş^Municipiul Timişoara, Str. HEINRICH HEINE 4
SERVICII MEDICALE "DR. BUZICA" SRL^13722780^Ilfov^Sat Moara Vlăsiei, Comuna Moara Vlăsiei, VLĂSIA 6
HALASZ PAVEL-ANTON PERSOANĂ FIZICĂ AUTORIZATĂ^33961898^Timiş^Municipiul Timişoara, ŞAGULUI 74
AL OCOABI SRL^16868803^Caraş-Severin^Loc. Bocşa, Oraş Bocşa, Aleea SCOLII 
PITVIN SRL^27736514^Dolj^Municipiul Craiova, Str. ROMUL 2
TINADO CROITORIE S.R.L.^38819119^Iaşi^Sat Breazu, Comuna Rediu, Petuniilor 9
GIURESCU D CONSTANTIN ÎNTREPRINDERE INDIVIDUALĂ^38423067^Dâmboviţa^Sat Patroaia Vale, Comuna Crângurile,  328
